mint,status,mint_auth_live,freeze_auth_live,top1_pct,top10_pct,total_holders,lp_providers,liquidity_usd,creator_tokens,insiders_detected,launchpad,rugged,score,risks
8Gzt96hA6Q2QPEVpB7zJqt32XWGFUY4bs4FU4tjdpump,ok,0,0,89.8966,96.1482,1080,0,4437.43,,0,unknown,0,546,Low Liquidity
9ex7onJ7i3aizoqVqR1QsMrY4BjZdRQQT19FZzYnpump,ok,0,0,67.8959,95.4708,654,1,14655.11,,0,unknown,0,1,
ANAuiz2JjRvNtyW8cd7UsQ4LRWB1PTGhyrgMWPxtpump,ok,0,0,59.5596,65.7646,5759,0,15484.22,6,0,unknown,0,14401,Creator history of rugged toke
Gdqc5KAfq3a6S91FjkcfzY1QHuxnBw5s1jANAR1Jpump,ok,0,0,98.5083,99.3186,762,0,4341.87,,0,unknown,0,672,Low Liquidity
13DB6vz6AVBnPkQdA4GbRTTGtpiZutbM47N1arKhpump,ok,0,0,58.7777,71.8647,4939,0,10753.54,,0,unknown,0,1,
CxjRs6uJzJJUgujH6KUERHTjXoJ8gcmzS3YEoGuTpump,ok,0,0,100.0,100.0,9,0,0,,0,unknown,0,24599,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
252DUMSA9x3nXF6Egz1y22T5LYggiY5gGUkqcgiapump,ok,0,0,100.0,100.0,3,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
9oJDwqmge1HEcrP5CTcuqtc13xsroeZ1214mNaVypump,ok,0,0,100,100,4,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
HtavxkEN8XVRJqJULTUXSCkTNJM8vyKwPAuJCs38pump,ok,0,0,93.3277,96.8466,1672,0,5531.54,,0,unknown,0,234,Low Liquidity
Cb6XkLJvKxyWFdeLW8bsSAG3vAYoBV5udKmjSWxcpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
4ALtFjC3M3Cg8RiooUoqzDGXCpgwb9csDEHiRaT9pump,ok,0,0,83.8723,91.4093,3966,0,6158.72,,0,unknown,0,1,
57Lra1PcEeVUw5SrhMNa4csmZzDWJS9kmBPHCK2ppump,ok,0,0,98.836,99.6354,754,0,3859.61,,0,unknown,0,893,Low Liquidity
sLqXBuKj1y1ZVwdHqJgE3Rs6JQNdB4vtA2BCMRcpump,ok,0,0,100,100,1,0,1726.96,,0,"{'name': 'Pump.Fun',",0,1,
59YACSfMBZj3JDbh8uwmzipPdhxvmA94JowyzYJtpump,ok,0,0,100,100,4,0,1616.6,,1,"{'name': 'Pump.Fun',",0,1,
8WQXU9zpoPiUy4VRXjruGtyXHfu2ZUhzFzuX8ByEpump,ok,0,0,99.47,99.9329,236,2,4773.85,,0,unknown,0,381,Low Liquidity
Eoo3LNvzyMm5K1jfwY7PkSdxBSBgXYJJ7DERTdFBpump,ok,0,0,19.1679,48.6453,4057,3,26354.38,,0,unknown,0,1,
34a8ALsPmbWxp7D3bQ6erERrCLz1ahr6u6o66Udmpump,ok,0,0,52.6068,62.1504,49155,1,102668.69,,0,unknown,0,1,
2hdsVWL83gUXQs28fXsSNXd5BmwvvVdtxvrLajutpump,ok,0,0,72.8174,89.3875,5508,0,10166.74,,0,unknown,0,1,
3kFpo4AM6sjR6vU61U8crCqRvNAtrFaVu6J2qD9upump,ok,0,0,96.3927,99.2481,741,0,5188.1,,0,unknown,0,848,Low Liquidity
8KHFGoFke7Xp3HR3MMeQnJtFDfusTDyczDumaFpjpump,ok,0,0,97.692,99.2106,1093,0,6636.54,,0,unknown,0,1359,Low Liquidity|Missing file metadata
giSM3pvVCpjhVXwhJA2GEG9r4MQ7WuXUwUaLhfUpump,ok,0,0,84.5291,93.9982,1790,0,5325.72,,0,unknown,0,507,Low Liquidity
3xckQouCi1rTmdqY8AsMymhFfkY4KEryxRDK6iaopump,ok,0,0,94.4104,97.7155,1024,0,5102.33,,0,unknown,0,731,Low Liquidity
GyJVQoHsKwodqBtpxDWkGbBmAv3BmeANRGHam8fqpump,ok,0,0,86.6377,99.801,164,0,6039.79,,0,unknown,0,921,Low Liquidity
6bevHNZJieNJDwUf2KCsdWdRJkNCgxUFcJtQErjdpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
6dC8y49qqogktNvnYecEszwuDAgkVsj19UP7dziZpump,ok,0,0,94.2233,98.379,898,0,5423.0,,0,unknown,0,573,Low Liquidity
EXmcKAFQ8Ay3dfKjfrw8unYeHRGV633nedP3SVrXpump,ok,0,0,100,100,1,0,2037.42,,0,"{'name': 'Pump.Fun',",0,2001,Copycat token
FFjEgUj1ppm4GMiijZx9adhGPW2WtSAuBW3VNLEkpump,ok,0,0,94.8558,98.0728,2452,0,6356.03,,0,unknown,0,159,Low Liquidity
4xn469xr2TLb4JFk91sDAuSksx8LJEDuAp1mJmU8pump,ok,0,0,94.2306,96.8473,2031,0,4402.94,,0,unknown,0,684,Low Liquidity
6ATLJdAmcQBpFpvr2XFpnsErZKPRWiUUvYdMq3Y6pump,ok,0,0,100,100,3,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
3QNC7JWaNChRyk3DrLsdfUmFrxwtokh5a7a6Nxtspump,ok,0,0,100,100,3,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
LE2EMjWYxarrCh6RREMntsbYPEJC8CfZMMAJcxcpump,ok,0,0,68.0599,88.0168,694,0,6612.47,,0,unknown,0,216,Low Liquidity
EqCv11ma29k9EWKC3JC1SdtVgFEWnbKV3djS2DRUpump,ok,0,0,92.6494,97.9174,1638,0,4179.35,,0,unknown,0,619,Low Liquidity
7RzWAPJvaiLZkgZYGLEaHzKS5pcw7s6GLuW48NDTpump,ok,0,0,60.5565,89.6617,72,0,4328.22,,1,"{'name': 'Pump.Fun',",0,1,
GxLUhe7UfH2Z8wruTmVJifDvy7z65Cpr5tPXVmAHpump,ok,0,0,96.4509,98.3237,1098,0,4855.12,,0,unknown,0,1004,Low Liquidity
6wo6TKVebW8RRxyT9CUFGFNHhoV8nwqwdZzm2QJXpump,ok,0,0,68.6816,80.2186,5292,0,10664.45,,0,unknown,0,1,
28gBfdqoTdbVJnmqZK4hg9rZ7RGJk4Ru37VrbA15pump,ok,0,0,93.0603,96.677,7938,0,6378.75,,0,unknown,0,1,
6C6ZyM9KJ3NX6Ktkw3pDDkdXdpgGDQUhnXn1Zy91pump,ok,0,0,90.9554,95.9189,2921,0,5525.56,,0,unknown,0,1,
6s1fW2roZxwynL9NEWaTpfnvnqHbwR7EtR8opXwNpump,ok,0,0,87.6762,98.9431,1781,0,7576.89,,0,unknown,0,298,Low Liquidity
A6U6PxqQQrUGQA8L3qsnEHq4iMpYEYToFJfRebuzpump,ok,0,0,73.4058,90.2649,2265,0,6512.27,,0,unknown,0,1,
3HXUdiMPfx6vfJ9AQznWrw9BWvVkLUC1KrUB5mTepump,ok,0,0,95.7145,99.6353,329,0,5865.44,,0,unknown,0,1091,Low Liquidity
45rpJUMN39M2QfjCJsas5iqmdF61ByD4Wmn6oSMTpump,ok,0,0,98.3115,99.2389,700,0,6948.74,,0,unknown,0,640,Low Liquidity
J2pWpjbnVWgC4n1eDBYE72qgJeKGj2jsaiP9MPb1pump,ok,0,0,100.0,100.0,5,0,0,,0,unknown,0,25099,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Missing file metadata
5LDoAGxTwTPhkdLPBdGkounXhPbHPwN2pNMfsh3Vpump,ok,0,0,77.0199,86.2003,1343,1,5263.77,,0,unknown,0,365,Low Liquidity
EyVpWuxegaFCpHBXbXLwK6rTL7cT6VyrfteJrnSspump,ok,0,0,93.8556,97.1053,1683,0,8364.77,,0,unknown,0,427,Low Liquidity
Hro2cifDf5FDcp6p6JKuAmJA3yaJmv3Ss3Z1cdY4pump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
FkeWnGoe9LHwjQi6xC1JGgApSMuyKzu4zXjBi73Bpump,ok,0,0,86.1785,96.8557,851,1,4344.97,,0,unknown,0,573,Low Liquidity
7BgPsAGkLuEDSnJA2AtMBxiYtTwMFrwwBirFPr4jpump,ok,0,0,88.8904,95.3959,1246,0,6111.27,,0,unknown,0,667,Low Liquidity
D7MWcrgfDELBM6rJW2bkwEqKrGbiSRdASUJ8epj4pump,ok,0,0,96.7393,99.6091,237,0,5563.81,,0,unknown,0,1093,Low Liquidity
RT75LDJhUkHbW9Gv4T5Gd8Foos7eUS6i99tqqocpump,ok,0,0,98.4141,99.5188,358,0,3400.02,,0,unknown,0,1164,Low Liquidity
8uB6uRF2vFg4PHrQopXwwATiGVVZDDT5kpoRJ4Jvpump,ok,0,0,96.0474,98.0554,1484,0,6118.64,,0,unknown,0,917,Low Liquidity
4DqJg1jvmXnG54PTcXY97zbEELBFNte8AU5ttjD4pump,ok,0,0,97.657,99.7347,569,0,5773.7,,0,unknown,0,503,Low Liquidity
4T1d5M8X8dfKL2JbZaosQGbc7WqwL1McWGCJP6fVpump,ok,0,0,86.4987,98.8753,1365,0,8244.08,,0,unknown,0,346,Low Liquidity
FWucHu8ZZ2khqgD4HxYfxV67sgTTWg6A5Kd71MK1pump,ok,0,0,89.9564,95.5694,1508,0,5165.81,,0,unknown,0,154,Low Liquidity
FwhkKfUyYwMazbVvXNqyDeRZGqiAouBKQUx4TuKhpump,ok,0,0,99.9642,100.0,4,0,0,1,0,unknown,0,24597,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
BCM3oMDMALMRjHCDfaUy8uqWxZKtq1JBGPDoRfWmpump,ok,0,0,97.7584,98.8629,940,0,4489.84,,0,unknown,0,1047,Low Liquidity
BVeZxL8uQw4QWpNc73Br1Vd2DRmMVzA6AdCxChUqpump,ok,0,0,98.672,99.5988,360,0,3849.46,,0,unknown,0,1100,Low Liquidity
EzM2d8JVpzfhV7km3tUsR1U1S4xwkrPnWkM4QFeTpump,ok,0,0,97.5823,98.9941,490,0,6470.25,,0,unknown,0,1046,Low Liquidity
4rRbXorLc9qWmXA4v6WXqWT42rUxAnV4Fx8V4cfWpump,ok,0,0,100,100,2,0,3332.58,,0,"{'name': 'Pump.Fun',",0,1,
C4zNLzmCp5aDkYEpxwcLAdmGTAT3fE3YxA2kTdSRpump,ok,0,0,86.3942,92.4422,6317,0,10966.76,,0,unknown,0,1,
TCnjMBzWYBsSVpZLxwJejG1DEsHL5PvBPFUWcnypump,ok,0,0,95.5461,98.9894,632,0,7126.61,,0,unknown,0,903,Low Liquidity
9R5eiBDM7LcHH3hYFJdpFbHoj76S5MaZhiUxp5TNpump,ok,0,0,66.2474,97.1385,49,0,0.0,,0,unknown,0,20895,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Mutable metadata
28LeNJN9V8PGnsNgWbxrzSsek7upZBMQYAMrnE7Cpump,ok,0,0,93.1923,95.8782,3168,1,5592.68,,0,unknown,0,1,
BAJhSPYrNyP5hZT8872Huz3uq7jti2J1Fdwwu7u1pump,ok,0,0,83.5143,94.9669,2278,0,7168.61,,0,unknown,0,1,
52cjsvhHXUvATHnpmVCEZsf5uJPsRocZJk6zJBuhpump,ok,0,0,95.7375,99.3907,424,0,6425.22,,0,unknown,0,959,Low Liquidity
4g1T5S6J3Dyy2N37THuXHNYnissnE9QFwjHp3ntVpump,ok,0,0,92.402,100.0,14,0,0.0,,0,unknown,0,3100,Low Liquidity|Mutable metadata
7pGBRpBCnPbCEy2Xc9k3SjDypTWYERSneJf2KoBYpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
Hi4hgbB3JKRb9mxLgfLmsJR2k6NJ4d5qbt9ETStBpump,ok,0,0,57.4625,100.0,15,0,0.0,,0,unknown,0,27460,Top 10 holders high ownership|Single holder ownership|Single holder ownership|Low Liquidity|High ownership|Mutable metadata
Gtg3TN8cKi5GmUvHS6CNrP8vzmYm1SU2yjTgbH5Cpump,ok,0,0,99.3144,99.8998,342,0,3693.31,,0,unknown,0,770,Low Liquidity
KsJH5QeHpCCBeSEtzdBiu8jYDFgrhUVRcNHkfoLpump,ok,0,0,96.6708,99.7638,251,0,2201.1,,0,unknown,0,1939,Low Liquidity|Mutable metadata
F19VcFeWAkxfRVe5NhvgAsKrjoDioxh5QCFF2my3pump,ok,0,0,89.8907,98.2321,758,0,5642.64,,0,unknown,0,792,Low Liquidity
A45WjCWdBToZv6ejGn33Cg7JystuhbK5YXvmbxGypump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
92wf5vnG5vY7BorxwgnAMsTj1SG7ohpmBvXkKtWRpump,ok,0,0,95.8421,98.8006,1065,0,9017.71,,0,unknown,0,1,
9eLRcHw2G4Ugrnp1p5165PuZsQ2YSc9GnBpGZS7Cpump,ok,0,0,91.3722,96.6916,1900,0,5243.7,,0,unknown,0,2001,Copycat token
74Rq6Bmckiq8qvARhdqxPfQtkQsxsqVKCbDQL5PKpump,ok,0,0,19.2646,44.4733,4082,0,23704.67,,0,unknown,0,1,
DXosCdCssL4AcgeFTEqrD99g9pS85yhntJETPdnjpump,ok,0,0,87.7111,98.0139,779,0,4528.81,,0,unknown,0,557,Low Liquidity
BMH9PCU1PVtdZPet2Hmhkq6gP1R59GNLi9eVVcsVpump,ok,0,0,81.6105,98.6012,423,0,6213.93,,0,unknown,0,779,Low Liquidity
7wr37DaTbLe2qxBb24gEaBL93XRrY2GQoj8GkCVdpump,ok,0,0,91.5833,96.4216,5811,0,7138.35,,0,unknown,0,1,
EoEHXguYK1dGExQjUpeBRnEXgboP2m5DpFLD29wHpump,ok,0,0,96.5757,100.0,2,0,0,,0,unknown,0,24758,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Missing file metadata
AUQJgYup1m2LFj5Ed3aSfxAwJpbxq9VWqdWbS8twpump,ok,0,0,93.9906,98.8643,1193,0,6048.27,,0,unknown,0,808,Low Liquidity
9i8yiUkwod1qDKU4yFVoNLxguYVoRJ7Sfntkfyujpump,ok,0,0,96.1843,99.831,393,0,4426.31,,0,unknown,0,1130,Low Liquidity
2h2hWAy6CsFYUfWbX9mdJPhC1G5tfG6j3cwKvqrqpump,ok,0,0,100,100,2,0,1959.14,,0,"{'name': 'Pump.Fun',",0,1,
EKVjfBLUo4M4AxFYo9hEZWDEH6WzuZSHboWXY9wDpump,ok,0,0,95.2111,97.6218,1308,0,5961.08,,0,unknown,0,269,Low Liquidity
6F1NgrMuAri5Cihs58rzyDvdq6ynUnVuzUfJasv1pump,ok,0,0,96.5177,98.8185,518,0,3522.67,,0,unknown,0,1111,Low Liquidity
26CJPUyZpA6PzUbk77u9cZBWz3vcp2PiyjXfZdv3pump,ok,0,0,100,100,3,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
AqYqcTgKqPVaMMjK9niKR4C5gLgU3RuNs5FHDQahpump,ok,0,0,90.7502,98.1858,1026,0,4252.31,,0,unknown,0,636,Low Liquidity
6JMBhHBeJ83PxQc5pFUvq2upoFU3qjvSNDCkijWApump,ok,0,0,99.9611,100.0,7,0,19471.01,,0,"{'name': 'Pump.Fun',",0,2001,Copycat token
CT6AWpRfyYpqiTSzBBjw9vpLAL73kf16sL89jvVipump,ok,0,0,94.8923,97.3364,2589,0,4924.93,,0,unknown,0,265,Low Liquidity
6agxJ2Xcj1px7sUs1PZWVmdVDYy36m4nsMwAcj4Cpump,ok,0,0,95.5764,98.4712,498,0,3243.71,,0,unknown,0,1147,Low Liquidity
GTTFrykH7uerXyyGp5URdEZWZ4MzRUp5wMKmZUiPpump,ok,0,0,89.337,99.4216,254,0,4679.62,,0,unknown,0,987,Low Liquidity
HG7XDU9NQzt6kF5yc11pGLjSgKmMTM7ftWoY6nTwpump,ok,0,0,96.588,98.4554,1984,0,3905.35,,0,unknown,0,740,Low Liquidity
6Bk1QK824tfYM7CEVNRB35gS7Phe7AjGoTMEiBWXpump,ok,0,0,97.8454,99.5802,323,0,3185.46,,0,unknown,0,1148,Low Liquidity
GJuz9K3eAGWjjDTARtsSXuyGNUXnvAyrGSMdEYk1pump,ok,0,0,86.4335,95.7821,884,0,4423.14,,0,unknown,0,543,Low Liquidity
2TK8wp8VTzupBHp4wu93Vecn1Qk4m2K6ynohW12hpump,ok,0,0,88.7495,100.0,27,0,0.0,,0,unknown,0,22969,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Mutable metadata
BRDRpySxyHAJR5cb4eRwdq97hvPGqujwc9nytCXBpump,ok,0,0,100,100,2,0,3099.16,,0,"{'name': 'Pump.Fun',",0,1,
BF3bFzJ673A6csffgoFc6NQnzhGtss5kCyu1E4H7pump,ok,0,0,100.0,100.0,2,0,0.0,11,0,"{'name': 'Pump.Fun',",0,28401,Creator history of rugged toke|Copycat token
WaKYCFHbHdetsQUvcPCTDkxRf4G4axv4B4rmwsTpump,ok,0,0,97.2326,98.7209,721,0,3608.49,,0,unknown,0,1009,Low Liquidity
CjkKBZwGSiJ9GcU8kDQ4pudMnRzAPNFjSWyVJMMfpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
3wLSMqYbKdTrkuUqbiR511rjAVCBSM4VJCz1iia3pump,ok,0,0,100,100,1,0,0.0,,0,"{'name': 'Pump.Fun',",0,1,
Ck1t6BZxAoHP4L7xvy1kvPw1ceFjnUMxwqcaBu2Qpump,ok,0,0,92.6271,98.4443,688,0,3889.52,,0,unknown,0,824,Low Liquidity
tK9hTbPGacU3gS8EkpSUZnQG51MNHmHM7kkYvDRpump,ok,0,0,88.7249,96.8724,735,0,1523.53,,0,unknown,0,2307,Low Liquidity
5oRkacgs3i7ZPVomAqd6DAkRe36x6xaj1tNksEkspump,ok,0,0,100,100,2,0,1917.13,,0,"{'name': 'Pump.Fun',",0,1,
AR8T3anUthdK2x5L5DG7ck4P8G7yWhvTXz32nkqtpump,ok,0,0,98.3695,99.3316,324,0,3690.53,,0,unknown,0,1177,Low Liquidity
EfNuJ8BqdaXk9Pa3kUQR4Bjwjtn8VKPshVfiqZ9ppump,ok,0,0,95.41,98.4836,1059,0,4919.94,,1,unknown,0,731,Low Liquidity
Ao3iz64BMUkMj9aJ26KNBbwc3D1CMWcvPundgA1hpump,ok,0,0,94.4921,97.9403,793,0,5660.21,,0,unknown,0,815,Low Liquidity
57ZZrKtSyywUW9wgyQedGYfm32UxyLSp8kUcm8Tupump,ok,0,0,100,100,3,0,2075.64,,0,"{'name': 'Pump.Fun',",0,2001,Copycat token
HUCXhZ3gvax7umq8gRZeRcjMkBmfUVgPxfUtbdftpump,ok,0,0,82.8978,94.5953,2906,1,7583.85,,0,unknown,0,1,
FDr8BoPC1CLsEH4XoMtqorMnirGJMtuXhsFjNCU9pump,ok,0,0,97.4523,99.3675,395,0,4169.11,,0,unknown,0,733,Low Liquidity
8KDsEUE3NdafcCVPqKrMrPfqh3oT4FzcxsYjwbMqpump,ok,0,0,86.6956,93.3116,2813,0,7513.96,,1,unknown,0,1,
Hse9CH1WtDy6nmiGtkbpYQw2gGA8Tt3d9n89mYLjpump,ok,0,0,52.1767,99.9823,34,0,0.64,,0,unknown,0,54613,Freeze Authority still enabled|Top 10 holders high ownership|Single holder ownership|Single holder ownership|Low Liquidity|High ownership|Mutable metadata
yJcC48AWnaFQxb4CfZY6U19aQr3Pw6RKVhuGCLVpump,ok,0,0,68.5275,81.7613,13680,0,18184.59,,0,unknown,0,1,
ApdjMxu7xcLTajTxrivmHaJDVLPYaeTeBeUQmz4qpump,ok,0,0,79.9131,99.9999,45,0,56.52,,0,unknown,0,3080,Low Liquidity|Mutable metadata
Zixwt6Dq8BvLE1EtTV82FJFBi6DkhZdvqH6UmHRpump,ok,0,0,80.2322,99.7775,258,0,288.18,,0,unknown,0,2882,Low Liquidity
6BxtBNwjeKkuByXf4nqX6NUjd5cUUYePx59qxZ3epump,ok,0,0,96.1042,98.155,1278,0,6388.34,,0,unknown,0,874,Low Liquidity
8yfq2V7Xt9URQkcrix1BqiAwdrxhaDxTo9BUnHLhpump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
BwM8Ahp2T29bCmE4LHHFDmnPooijaoXJhFsM5mqzpump,ok,0,0,89.6979,98.0521,709,0,5369.76,,0,unknown,0,727,Low Liquidity
EJDzFUZHpZt7HMy7kLbKq9EdfshBKDDHdS2aFnDpump,ok,0,0,90.3994,96.4258,1620,0,5571.72,,0,unknown,0,564,Low Liquidity
5WLUe2Q2KR8RmMqXcBXrBnYyN8n15kwzS1oT8rsRpump,ok,0,0,96.8316,99.5579,766,0,0.0,,0,unknown,0,35733,Large Amount of LP Unlocked|Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Low amount of LP Providers
55BFqkqzcADMdgm38Aq8tDCAzWvqAikDngrCbD8xpump,ok,0,0,89.0251,94.836,2966,0,7342.61,,0,unknown,0,2001,Copycat token
6uT7cm76Tg649DzR2xkqXXb1vcunNZ91Zbxs6u6cpump,ok,0,0,99.9107,100.0,8,0,4322.25,,0,"{'name': 'Pump.Fun',",0,2001,Copycat token
C4pCEBJXMEe23V4FSNxKiysASF77vMTtUSKw7vEppump,ok,0,0,100,100,1,0,1867.92,,0,"{'name': 'Pump.Fun',",0,1,
7wMJdRNJaoA1EUu8DYNyPdjz9BmJ5eDSbnQCCEtwpump,ok,0,0,100,100,1,0,1697.36,,0,"{'name': 'Pump.Fun',",0,1,
FYGrvQrv4kxE4tRC7jt2ndePRYkvxv359V4msc68pump,ok,0,0,100,100,4,0,1925.58,,0,"{'name': 'Pump.Fun',",0,1,
AtpjXjJTCMks4wPdwGhQ2qQW9gNbRfrmsq4PUrZ3pump,ok,0,0,90.3818,94.216,3154,0,5272.4,,0,unknown,0,1,
91RcpJemsS5tMmbCuW9uq8giz3u1ZMm4pZDjXNtHpump,ok,0,0,94.7131,97.7701,1717,0,6719.24,,0,unknown,0,771,Low Liquidity
43h2z1BgBp9rGyRZePsVsVSVoWdWSv32sLWzKuodpump,ok,0,0,93.4476,99.8523,219,0,5731.16,,0,unknown,0,1376,Low Liquidity|Missing file metadata
4dx69VLhJGpswMGdVb2thWsuykyhWRZrrVjLZ1mgpump,ok,0,0,80.7035,90.2111,2998,0,0.0,1,0,unknown,0,14500,Large Amount of LP Unlocked|Low Liquidity|Low amount of LP Providers
EGxWoteoTqwyzgXFZSxagKBUkoVbqtyRmnDewQNEpump,ok,0,0,61.0716,75.2406,3338,1,11772.06,,0,unknown,0,1,
HZJ1GiyQWk3P5YuqP4pZQfvFcrSXFi2iqxFQmx2Epump,ok,0,0,99.6205,99.9481,232,0,3207.0,,0,unknown,0,1188,Low Liquidity
AHjResM2HjCSPJBXsmX68nzWet5rbebJBMpHUJy2pump,ok,0,0,97.8113,99.7855,128,0,4003.59,,0,unknown,0,1251,Low Liquidity
BZVZFqfUaV2uEsBU9QCcVgsLJVMy9UCcSVbryzAFpump,ok,0,0,41.4589,66.506,3695,0,15426.2,,1,unknown,0,1,
HiNFFUEMCeBV6DpfYokfcRuhjNPpwEuVny4c1JCipump,ok,0,0,94.6082,96.9534,2026,0,4126.33,,0,unknown,0,649,Low Liquidity
97ZBmZsnzo8yTenHDr7ykrxx4Vf4YRjGm6oNvMMLpump,ok,0,0,80.0036,95.0273,2997,0,6932.83,,0,unknown,0,1,
2pePMAYUUfCQ4GrwzX5PJvo2fGQkqLxqNwc5no4Jpump,ok,0,0,95.5233,99.2148,350,0,5355.22,,0,unknown,0,1197,Low Liquidity
CFzLTtAJEAZDBo7ikwirgkoEQm4vrb5n1WoJaZ8zpump,ok,0,0,82.8743,100.0,16,0,3.65,,0,unknown,0,3097,Low Liquidity|Mutable metadata
DqFD8LkJE3RkaF4uRND6BuTMseN98oCXdLUta3zqpump,ok,0,0,97.1771,98.3539,1065,0,3610.6,,0,unknown,0,999,Low Liquidity
pmoUmddeDXF39uYBfibk6ioJmZbrSsj3y2Z9bnPpump,ok,0,0,85.0066,95.4478,3475,1,8806.58,,0,unknown,0,1,
9YYVuyCTVqRJwqAcCF58ZpYy6mSYH3p33ciLpfHNpump,ok,0,0,96.0717,98.6335,785,0,3734.26,,0,unknown,0,886,Low Liquidity
54m25RvkDPi3MdYntqtDC9mgdaUpreZc9LarLHXepump,ok,0,0,91.4818,95.8865,2034,0,5478.03,,0,unknown,0,551,Low Liquidity
Bsn6QCiXicw2Lyyx5KtQCeyVp1PZDhauHkYMpdQRpump,ok,0,0,97.3494,99.4264,849,0,4852.64,,0,unknown,0,887,Low Liquidity
Eo1vGJooC1qkFw95JBqi1AWQekD6roa3JFxjN4E2pump,ok,0,0,100,100,2,0,4460.62,,0,"{'name': 'Pump.Fun',",0,1,
DR62qNTkq4t1BzFMARsvs2XyvwVHZwN1oh9sYshLpump,ok,0,0,90.6125,95.9514,1223,0,5488.4,,0,unknown,0,579,Low Liquidity
A8rnTyqWyM6bPYqFTxA37YcwwXdQARP9AeL1XznQpump,ok,0,0,54.0275,94.8441,2699,0,12331.24,,0,unknown,0,1,
7y5RDq2FAg4FQyetb6RKGHad3fYhDcT6Jbhj4QR5pump,ok,0,0,94.2009,97.5569,1241,0,3880.67,,0,unknown,0,776,Low Liquidity
ApgdL1kUr3rcbbDkQsBKAbcShuAisKrPHDqEiKUqpump,ok,0,0,98.9417,99.9134,217,0,3653.47,,0,unknown,0,1196,Low Liquidity
eSKEaSVP4fZRSbsZD4yVoRKbSWaTbmpMDq2dUQ9pump,ok,0,0,95.2905,97.4922,3021,0,23397.8,,1,unknown,0,1,
E3n6PJ4WVBihgfNcCiVRURmoHaxXJcCmFckSYxCTpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
7L4B6wYn4ScRgB1sAZnZBrse7PCTx23ETfPDXFSPpump,ok,0,0,100.0,100.0,3,0,0,,0,unknown,0,24599,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
3LiStshvoyU5qV8eb74RYTowGLPCyqba1R1qqBnnpump,ok,0,0,98.2692,99.7875,747,2,5823.31,,0,unknown,0,358,Low Liquidity
6jHwTzVcX148maKphVzE9N2BzvWrgDXN6hRsbUMxpump,ok,0,0,95.5611,98.762,596,0,3830.14,,0,unknown,0,1086,Low Liquidity
ERGoWbB2ZPCPhAYta19qhQWWPRfDpo4aVMPWPW5Bpump,ok,0,0,100.0,100.0,2,0,2854.56,,0,"{'name': 'Pump.Fun',",0,1,
HthQKKW6M9Q8pb27r9xoqjfviiJ3kzdojP8TKqjJpump,ok,0,0,86.5865,92.2133,2887,0,6099.61,,1,"{'name': 'Pump.Fun',",0,1,
C8T9UwQRazNYgrsM5iBR8G1aSkLempFYQNPXmGgSpump,ok,0,0,88.5373,95.0625,3183,0,6357.28,,0,unknown,0,1,
GGSrzfq7AZBfiZdhcXF2PTJhGFiTgWUxGk3yW3JApump,ok,0,0,94.3413,96.261,3243,0,8652.31,,0,unknown,0,272,Low Liquidity
8e5tPgTxK1KQQyuu5vSb8Pm8mkLgcFtQeMURePj4pump,ok,0,0,67.8323,88.1116,2468,0,7722.02,,0,unknown,0,1,
AT5kuPn6i8sujmqAgY8MiSeehe8cMuXfy4c3j8ZHpump,ok,0,0,98.2503,100.0,35,0,30.03,,0,unknown,0,3088,Low Liquidity|Mutable metadata
