mint,creator,rugged,score
2GZdhgzh1DaEzyGyQ7TJ5djqJZjVNkgPEaPbPLknpump,5ZDYZtByFihUr5xXQXbjuRF2B2RSBdhS6dTDk9KbV3XT,False,1
2GZq1BZEjJfXsf9UjjSnZj8pTpTRbLGP1tALsXrBpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2H1jT3EqxX6W8FAmorLTZDKFgTazxSpgoPSyFzqqpump,7hQMFw7r1m3ywUxbNLjV4Sk3BdkK8Egs9cjGuyueAwVZ,False,24601
2HAWTvXqqTUoQtqdXozebi5nQppc91s5wUwR58zJpump,74mtfgTFwmaGsAUPVjvBcjHaKHLg89GDdbwcMjGgsAyT,False,4820
2HCk88z731nMZB86VJEk474rhmKF7WqK8DpDSbEypump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1010
2HDuNVotKLb183fxgsmtTjzZnfJhAQaFmrUq3wcCpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,706
2HQNZnHC5uz9duy3YMWAp75KXQ3nSCymeJR7Yh3Mpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,268
2HbmjTxp6xzfx8oHmN1nFB1SBJsV7vbpFwrnwu17pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2Hho2aaZp9cQ93qHbdtBjfcPyq1d7B7P4BsagzX3pump,9NS2SmNxmDxWbFsZbu96xcSVcZWAu6RNBhbYe7s9bm8h,False,24601
2HkzGwhNGiJ5BDZ37hTreteRvHqfUQKQkQBwpeMVpump,9Meu1PW8ciLNMncECvS7j9EPtQvWvC19mb2Zg13GgM27,False,1
2HvkzsGoUybCDwDpvRKB4x4sa6W33kbaZzLCg4YWpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1198
2HwQjhTPAqwT1DLkKqwWnWJLZatQot35wfJif55Tpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2J5uSgqgarWoh7QDBmHSDA3d7UbfBKDZsdy1ypTSpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,501
2JAZKiJHyShrPmLv2Aid3nLpQRatS6TnxaDURD4apump,6LNdS29dfgRodT7gjrtqoG8S3z9SGGEDM2fkAQba8UxS,False,1
2JVzsQBe4SzHjAwpgy4reJquTxKEUMethdfBR3R8pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1253
2Jj6yeKgpiXg7r7b6rNUkSnUJjrrpS7CmHt9fp2Mpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,35354
2Jy5doXbCaJdHnhbcDabPcG3Z6Znbs9mG36rxtLEpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,382
2K42QzojBd2f6XPyWe7NHoF8xoxTigeH7SnYv4Edpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,814
2KAGAKPvVZrfFugtKfWMGWDCuMiXE3qptcmowUUBpump,8EuhzxM3oK54bNJQhysAQNQGfyj6PioYRpCiV7HPnTRU,False,22152
2KAgdxtHzLZdHRhh5W2EL7TxG9fv6xX88WMyW3P1pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
2KMyqY6iRBeP3g1JTibn1FMnuzuumPEjW1CPvJb2pump,iJLwhBNSvLiQSaFA95vFSq42BfBD3e8aqwMQ65kUJjg,False,3100
2KU9dRBxkCVobKf5A5spuG9f2eAKLZdkUGtna7hypump,48c3pzx2vqQNJE3y9RGc9PF3t27FFctcRTVVnjr7kMBF,False,2001
2KWx4HPrSHXtdzHYgsdJBEhZuap9433mGn6Lv6Szpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1567
2KgAN8nLAU74wjiyKi85m4ZT6Z9MtqrUTGfse8Xapump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2KnSjRwejpCVYtS3PkPXoiPVQ6nqc7M9quK2isfYpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,882
2KqSUxhtNC6b6FVSCLzRjEjphHNTiXLN7M2AxnTrpump,,False,1045
2KsHGeD1NU36vh5AKuvDjnoGiFDeHijuBRkMnRmBpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,766
2L4bTNiChJ5zmSei3ARXY1jH5n7URgSxNVvPqBTmpump,4LUgiG3N2cAXS6BBnkyU1u3NZasU2ZPFN8N58bVUfYPN,False,24601
2L9p8a8xp2TgUDpwoKwsRHQs7VPxHvz1xpyyd1rEpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,724
2LAwv9jhe5N8rv2YgrhmbDnqyQGAp2TfTMU7sKRLpump,5MPQsfEdEvSEFcEnj3ST6FwbF43kb91gSoB4hYNLBZqy,False,1
2LCabMNZpSRxhXDFT6tJfqWrLmwnhNgHisUaapk4pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,488
2LJPEopyxUsYSjvKVFCTJBNTgAnxT9X3S3DgB44Mpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2LWukANhw6dX9CTezsfMLEG3cNujhzqzgMK6pKhHpump,,False,247
2LXJTqnpCzDcEKAAE7FVSvcM749FRr3WLAbPnyJnpump,BugWh7w76vu8YxBNKVWrJ8AehjTaVj5PsNhdmUiEQLpo,False,24601
2LaLjN3zk2xZYdGmjhjcyyvihSpamHxdVzRpnKH7pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,931
2LcKiEBrR4BzdB3PLdK5EKNtbBC3KefNtenTwxfkpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,514
2Lz4xVxfdLjnTD7Kv5wKc1wM9qKBqUsf4UpQCEDMpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1207
2M4Nb5dUTRGeTxQBkC3MgKC9JedvwZCPCruT6HNqpump,6uVG4RF5ztDFNKUXkZmLBDTFB1moF8V1eMnaQELsjC9x,False,14443
2MNoaRF7UvrtEPBqri9f5FhgcvYT4mRUnNqNHvQcpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,269
2MPH24cca51ZG59dDZu3Wwjbvqf3r9H5UM1uFGXVpump,,False,1
2MQAtTdvcCJmdd5xdyAREZUsPYerWX1XSur5nFuVpump,7ufZNUaeprW2pRF8K7uJHPiecynS4NubM2A2Puc9oCK1,False,48150
2MZED4wtor8fJpeWxgBWLLT3V19E7ziSb3gqXfdqpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
2MgmhZvEdGiX4poyViscBTBavjugPNPaKLvB2ETtpump,D3V3HA21FQXJLrt7U4iUHKSbC2U3SAmpC16gMF9bgH3d,False,34271
2MkcpS2ryuYnPXSU6dM1dfxD2KP4WvVq9XaYK3nEpump,WyFojXf44At8f6xjXpvfUwimaP6NYwXkKJU2d5BFWhU,False,1
2MmhCoD44ae1mF5ToVvCpxF43AxqBJZCUBJGfXtCpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
2Mn9w3nE236rUnMaf66NzVhtXtBYyUkietkFbd2Qpump,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,False,24601
2MozLvs66zMZUvJZfKSSMybJbeaRMSqayyRCTFK4pump,Da3jPVHvxxCAAZRbGm3EF9WyzUYenpkk3RscyB6iHsp4,False,24601
2Mwzja6KyKExFdQbPjUhg1V2XpVcjP4Ap5TYzWvfpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,20
2N1ie6KA7s53ZkfcdfiQ5KGHXR2ktV5rh8ftyVxSpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1327
2NR5tJM7hntX3EnWmF3fkwcTZJtpTtUX31fEVvCYpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2NSHQxBdSUaJuuF2KoY2RVhhmVPPFa3UGK8rEPxEpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1124
2NTa1kxWkccFSqez8adnYgEXgDv9txLrNQnKdT6bpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,698
2Ng1MZV3hGCVm4zWRjLnsNfomqPwdX5gDQqcc9vTpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1232
2Ns9bfJVEMZTCmzfcbwDv4pNbSsSTBkeNJQoSsb1pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,644
2Nt2qCFNKv4KdWuGqHF9VACA29vR1qwgvE1z4bUMpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,103
2P4KUH1bvGB3aFVmup9mcGz7YbxeBpKkbEPAgNwFpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2PCiNfeDQCLiXeSWggPiQA9YMSYxNiJWSJKpGrf9pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1194
2PCuGeMR6jZYFengddUEUEDkurDFhSwGcTV9vJ71pump,9LRtNZtFQRd2TGMYmNcRtxDzSuAdcPnNngA1mc6k5AME,False,388
2PEDDm6kL8n75YfzrJhYiqV6HthqdZWcdtPWwoUUpump,7wfER2W7LGyjfdCLHqFEAicicVsGYvjL3ZjvXE4fvse4,False,25101
2PL4N1zFFzYrxHQx8XCNbrVuTjJFJSnvvxcvaGZ3pump,HKL9HHUWb7ZN8TofvwFMMPHAtTdmKhyJyCJvUdAuCvvx,False,24601
2PPXgobaMfWxJf5iyznXsfwtskcYtaKc5aKKo9r4pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2PTYvSvyjKu1MCtAfqBzYUzXj3GgAKcsihGiA8FNpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,624
2PfwgKca6ob1ddBEoqLzeRUXRGpmb4ZBuJ9fX5fzpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,418
2PucxQ2APJwKsxb8Zy6Gy2mfEjWffFzu13BsCNgupump,8sPgWUw1WLJRBZNrZ1dDgqENyYZLMhxHP31yVrbcFwki,False,2001
2PwPFzUEZyENuwcoqxEhJ28Ts5NvfkEsrXQXwpArpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1169
2QK1McdhXwZXaYTChAGi2zzAMAM3NAx5ELrxAGufpump,CV9c9RvEFwxGBJzagWzHucYqdqSLre3j1Y3ws1W7tzfG,False,1
2QRjZ12c9JDeoP4LRK1RnWYNeaWFXVFUYag2x9iGpump,,False,1
2QkhD25215JKG6AuMhWbrCYtZ1LHxn6LMPU8fQ3Cpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
2QtJG2LUpq6xPakNhReBYUbjUrcuPuShMXHvoUEepump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1275
2QvWRumwVt5xTHmH5kAzZgCVG8dJ9sfcjSN1uKyepump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2R1TzhsSV2dRGqcUGfEvwAwj4BQUHTGv153PsJpxpump,5Dpj415coxWX9kUh1HGgn2FEt8xcEW4gE2PwSKNGmjmG,False,1
2RN4v7pSHR6SwC3LQuCAaxiGWt38JhDeskL67hbopump,,False,912
2RPmLiayL1TzozdK1RNp1ZWz2hQzqkAhQBZJbt36pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,3001
2RmKYZQe3dsQGFpSMJ7Qd7vhz1kPzZxL25q9pLTkpump,Cyh7uEafoymi8z19SaTXt9HFjbAkP7DJZrtE8o485BZv,False,49158
2RrLvAw6GLtUmP1zhcdgx7hJnzc776PDLXqzfrC8pump,2k7cDbMPphrdn84THZXCXTjAVRsT9TP6uyfiRpJJHfWx,False,24599
2RvRL1wFqTjNhE827qs7PJGGeyN1cnj1KDYzBMRypump,,False,1266
2Rztdr9wJDW8LtJYDofLGhW9yQPdCnQCFa1hRLTxpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2SLUESx1U274rHwbapyaqbgcEoWygW3eRnNgbqbxpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,979
2SLk7TyBrZyoEsWqvtMY91Co3HFvucfGhdAAK49hpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,840
2SauYzM4YVWtfHEgW2zVbrcmY9cjGMeEtD1CHkEupump,7gWqR7A1ya4XMBmsQdNYvQEiqwk2qSjAcvutJZUAQAtK,False,24595
2SbUMHVzAAwyK7wh4ZC335Y3AHXuNybDjruvktWGpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2Se6tpGxjBPvuvk93LphyvUKVk7M8J5LMQkKEf4Gpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2SjXuMjLZvG24pfpGUzMKgpGXa5xLs698DuvyDsXpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24600
2SjvZvXfrDptP57hn2EvaQtehGhoUmNeEM46HwBkpump,,False,24601
2Svx4SyYDAkAaUu2byo5QopgX9vBTnDG8PV71XvCpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1283
2T3UAq9xCP2ceEezryGW25wurx3eLSC43T3xQjGZpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2T6EHaTkUteUCmwrpiXqbGvbWfu8hMXKSf9Qjrm8pump,mA3iiyDHcYaEyxuHG8AJxzvSw49h31obtfh7sFz7EqT,False,2001
2T6cLUciapdQqVuyE9Wd6Geb2XFLAEAeCbCSKNJhpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,235
2T8VzQDbvqyUE6yXf6UoP4WNLsBmkGB1nQZkeegcpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,786
2TK8wp8VTzupBHp4wu93Vecn1Qk4m2K6ynohW12hpump,6Usp1c4T5hE9FG82HWx7dCrbK1g35BjB7vjVCwrDpjH3,False,22969
2TPiax5d168rW959yZeBexYV4kUGz77VWKDRVkBmpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,727
2TQKW7LpAyKcj3FwRjDPvQWFQNw4LCLqCjERXgvjpump,877SQ9prFB9ieSbcEGv8s2f59iN59WEwbLje2C8qP7j4,False,1226
2TXwAQ3jCicGS4SdoS1huXT3hEk64ybREaqT1jtkpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,534
2TYhhwG6zCYMue6QHmcxEHnt8tMhnyq8hbXNUbdrpump,,False,1
2TnE8QjjGne17qJaTTMggCnX715kuBeQxkHCUAwJpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2TnxSM3Rub7cz5pLAzZ5BgXpPxmcPSawn1hS5PoGpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1071
2Tt2PuewDKojRizwkPHMzkgnh1bMN4nh21XQJiA1pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,843
2TvaRg1DryJsFYLRxuCEctFDbDKHET3qedph4YQzpump,2AQJG9raseGKm6pCA48HQvsQQZNHsmi8fEvGNP45vdWT,False,24601
2U3n1t5yauJSW9wq6XLcvR7fzsSD5Mk42JJbk1ukpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1198
2UARVSDHwE5bLmAffbwZuyvJKAHmwe5fKTxV7H4xpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1366
2UUm14R68eUqRZPvqJ7X7VSw7vapA8E8jTeTVC37pump,8X8xfkUiN8m8d9cRprk1yVx4QN9J3NTuV2QHx5sPXX6n,False,24601
2UXQvRGgZTZywU1TsnYtFy7hqoNwDEEW6XqADsqnpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2UZ6Wt14AXdKMmdBKvfJLxsJ6Cai22m5KU4tyUDFpump,AbytkYHuB66tA2kWRUToJHKxzEySKZLrt6F2WMNRUNeP,False,34601
2UtHjUDQvx4rZdod7dfFk63Gd8znGggb8c6qVAcnpump,,False,1240
2Uw2HsBmg66hmYU57A4hYS9j8cxCQ4Wp2w8euoH8pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2UwZo4ct9bUbTvVfVvggSVTcQHuJts8EZFQwWd5Gpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2Uxegvfpu3mUpTn6kGXJjahLJCuw2JmSXLYovm6spump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24574
2UyN1Z3ykZQm3Fyo8ZpReTJgTryXwQisMw7fPCmBpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,679
2VcpxnbbASMgWtVJtLsWp3k6SStBu29cqeWNs3mJpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
2VinanJv2ADU9RfDtGcp6m4G2hKzzkQqWnbCyyiNpump,8ZZSAKwJMeawPNcBVYqEECSuJusagBmbawbSLywBkCPk,False,1
2Vu11jw9bidytFxQuJmc7QDZBrcGJLyZMB2WNTdWpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,253
2WJrZr8Z5C7rKNPaiAWW1WxaRyxXezbeXfdBPyd2pump,nKGTC2t7PXtguGZkiGQAPAxiB8hHjDZeThHyMY1NGCb,False,36599
2WSnZiHwJiV3BkdCRyDt1TrS8qjTNDnRmZzDcbZKpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,612
2WSv3UgCuhd3Pzkak22fL5hUqkiT3mau8eM3Daerpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,880
2WVQwyqtr2SfaCmha7Ta5cnzy5YpCA8NHni9ejHPpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2WzPFMovVGwarPJLa6pge7fz7c8QxrpkZvPKS7XDpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,882
2X1p9UYLx3ep3d2Ek8VAGP2SFifUEewJoDgniNubpump,HndpCr3XFS9mS3t1kPHxKWM1JJaKfhEDtxrv6R9zWw3R,False,78100
2X1pdDuYget2RFt89B7pvyytGPHGwxFS7VkGF9ECpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,43
2X48AX2SMgMaGd2ywBARjvEqiuNK3NMsgCEQpPSNpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1298
2XHEBvXddaVUpvDuALWAzW1YuthQTC8HYyow5sqqpump,CqpmS29Fko1g5memSoFMEJziaxbRNEodEdhSnSR775zV,False,1
2XNttS6pkEHjz2xUL6MpTgsBXTAEMaMhjqiwKEg7pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,529
2XQ3Psg2fvQgzFC4AdCPJJ7biwE2E13e1WPhYvS3pump,CQSdTDGkQjB1WXbyjN1CpeWaszGRxJawVcSZbfVULBm9,False,24601
2XcviKgx8YCLLBoM9NSFubnc7TFm2jtmeNpy6LvQpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,315
2XqJtxZWS848y3aoD6tfgXugKgRgciMiqk6kYyBZpump,VJjUVac9aw1E6VeogXyxpJai8ypqxAaP7y2kYVCYTwb,False,1
2YC9q931sKYPg8ULqbkfbkDCeFqtxXAz4BWgtKsdpump,E4xYXYbU9YyeSevT9jP8HC5z8TjwutfyJUKtCFb8XhqZ,False,1
2YR72Qtd4Z4odM9TNXLbdJRCsyYQj13p7FcfNBR8pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,58
2YVHcu7yPtzTF5QJd4czH66KeLk68jUvPf8AabPSpump,EsfVEg9erpCuvqAGtBvvwPfFJrfzrHHK122n2Xyb2V1J,False,24600
2YcMGqJDAeZ7RVcuvTq2jwSdPyPtxU4HhTcSuyvfpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1123
2YoHne7nbU2t9Cbkvj2Du3Gw87XayzTJ8cG8pkrbpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,463
2Z4FzKBcw48KBD2PaR4wtxo4sYGbS7QqTQCLoQnUpump,,False,1036
2Z4PZS92McYT4km8eqYvNctWFjFspmNmzfTnZMqapump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1246
2Z6TocWzKtddxVe9kxCB3j3A339Z6CDiut5k3a9Apump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,614
2ZD2G2VhPWRtJvmD74oTWAySYqLvEmVNNj2RyNsipump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2ZaSa7tmx1BRAAHneAREEdoZwFkRJnYDKeg993Srpump,2RFuAjEz2ssZYqomZrvyRmpeZ3PQJdVB2Syp2tDE9FJr,False,24601
2Zm8VK6XVoHY8GveFRCJFjuWCXLpVmtGQW91K2Y4pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1311
2ZvcCgSBkgkgyBBkgXVwLBmZSWAFWthVNTdKk58Hpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,821
2Zwh42gTkCbAPC9XSq5wrDGPduwWmJx9FXa6i14mpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,867
2aNQvG8mpcb3KZUs6UfQewptYvwjnMhEAciHvLnDpump,DdnLPS5o6CpTXPzt2pYJZi35HwM95GJuTRxyAevLLJ56,False,24600
2acawAPkNgYa7KNb4Ke81TYXCL5gT4eiagdSmWM9pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,995
2anCxx5pYtMAyFiei83HCTMguzwmoZV5gi3jxjo1pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24600
2b3XfvBDmVDR8AEM1DgniHQgBHJgtCvhsCWe6c4Fpump,4MxHQBNud4NvepJ8puLAVtNmXkosFCNtW75Es1T3ByJh,False,1
2b75rFqA3jpSRGkusK9DVUC5HCdZ6ymMTheswMn6pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2c8gWW2NQTSg9TtDW13Q5wXbCAByDQj5qbK5Wd1Fpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,541
2cAB68LtPJD1hU5A5sm24HZ74gMBXCpU2zeh6sWPpump,EkWet8byNAspu4FVT7FNx2Zp5fqyeTEFbjELb9sHFJJU,False,24601
2cBwLnG1jwm4B6yFGJ13mKJcUFvuZS8v3bq6JwVmpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,81
2cN9KpYY8RDax7G8szsNRfZWNNNejSVTHe7SoA1ipump,,False,338
2cv9rBUcg5qtA9wE7QjSVmdVawDs66nZij7WTzchpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,798
2cxREMhrQFLYQD1Q9W4gefc52B1dLinbKB79GTPGpump,ETLcwHbbNNtPBv7VZDQgF68PLturuX8Kh7yKXa37qV6D,False,24601
2cxsnTbYxRZVse3eGR6GsRCwGyo2W3GEpv7EqNHQpump,HLierjE88dRuXQ3RPVLmXz1id1wnScF9jMKm4dr39gkP,False,24601
2dBSWxp4EWTkaB4rAdDCH3MXuTbBotUXwzs3MY1Mpump,3ENwhwfg8wK69LRDEVMWgq4HnnXGMTthbMCbPJ7gZXAo,False,1
2dctB14dt3ZVUk6BAsUFQYtKBhkYqThPR5cuGo97pump,7Pn9SEQfa9vmb3q3iYLDP4omUAFxfyfGxJXkZq4t5k9P,False,1
2dfsCxDvCBiqnYawRoCDvxjF5TGeT1mnFmjG6PjXpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2e3q45ZjBKNKMTEx9qH1H2Vhj7xEkjPPVR2ZLeGFpump,,False,1216
2e4hookwoJmyAReeSRcTP5dE4myMnwfVvPSztDrjpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2e5oyxoJCA8vmohcKifz6vfcmcNomL16uxheqpQVpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1080
2eCKzhXd4v9QS4Huic592afTNMgHr5HjwE7Gurbepump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2eCVVZ4tomqn4eyuA9Gh5PSKrjNXGwgMhPALGtAkpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2eCwKuCxok8GZz7iWyZfs8iKCsfVZdxDfs3bap97pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1254
2eFYMcxVhzXzEwbuMaAWx8BGCGMJ3ihPRvpRQ9JUpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,930
2eHKcmfPTNm8oES8QCjkQr5DSyDb6yh5cT2pBRbWpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,834
2eRH1xyDK6iF1tmBveZ5vZ9iQw8YWLXaDNAPyNR9pump,JB9gmSBYEE3qus5wMEmwfJ56dvKCkGGdXw6x255L4Nsn,False,3089
2esmZKQr9YvFSMNPAxW51xMGXu48Z1srU6HD9jokpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,880
2fSoFR1cpNqGxFssqhxVyNMPRAvJFWveJaunGtPrpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,948
2fUFhZyd47Mapv9wcfXh5gnQwFXtqcYu9xAN4THBpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2fZTwhbLg3xPquk8CqS3KKYbrNMbhKj7Q5zBKuT2pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
2fgrDf2hmf7tCbh7BDdEe9wojkg86rQHoD1Tf15Ypump,FjhkGWHZjtYkeCVWwmi9eviS6YnyTpcWSwpNzSKv3NyB,False,991
